Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
7	4	258	appFace://	InInterests	0.000256	1.05e-05	0	0
7	4	258	appFace://	OutInterests	0	0	0	0
7	4	258	appFace://	InData	0	0	0	0
7	4	258	appFace://	OutData	0.000256	0.0002655	0	0
7	4	258	appFace://	InNacks	0	0	0	0
7	4	258	appFace://	OutNacks	0	0	0	0
7	4	258	appFace://	InSatisfiedInterests	0.000256	0	0	0
7	4	258	appFace://	InTimedOutInterests	0	0	0	0
7	4	258	appFace://	OutSatisfiedInterests	0	0	0	0
7	4	258	appFace://	OutTimedOutInterests	0	0	0	0
7	4	-1	all	SatisfiedInterests	0.0005632	0	0	0
7	4	-1	all	TimedOutInterests	0	0	0	0
8	0	1	internal://	InInterests	0	0	0	0
8	0	1	internal://	OutInterests	0	0	0	0
8	0	1	internal://	InData	0	0	0	0
8	0	1	internal://	OutData	0	0	0	0
8	0	1	internal://	InNacks	0	0	0	0
8	0	1	internal://	OutNacks	0	0	0	0
8	0	1	internal://	InSatisfiedInterests	0	0	0	0
8	0	1	internal://	InTimedOutInterests	0	0	0	0
8	0	1	internal://	OutSatisfiedInterests	2.048e-05	0	0	0
8	0	1	internal://	OutTimedOutInterests	0	0	0	0
8	0	2	internal://	InInterests	0	0	0	0
8	0	2	internal://	OutInterests	0	0	0	0
8	0	2	internal://	InData	0	0	0	0
8	0	2	internal://	OutData	0	0	0	0
8	0	2	internal://	InNacks	0	0	0	0
8	0	2	internal://	OutNacks	0	0	0	0
8	0	2	internal://	InSatisfiedInterests	1.024e-05	0	0	0
8	0	2	internal://	InTimedOutInterests	0	0	0	0
8	0	2	internal://	OutSatisfiedInterests	0	0	0	0
8	0	2	internal://	OutTimedOutInterests	0	0	0	0
8	0	256	internal://	InInterests	0	0	0	0
8	0	256	internal://	OutInterests	0	0	0	0
8	0	256	internal://	InData	0	0	0	0
8	0	256	internal://	OutData	0	0	0	0
8	0	256	internal://	InNacks	0	0	0	0
8	0	256	internal://	OutNacks	0	0	0	0
8	0	256	internal://	InSatisfiedInterests	1.024e-05	0	0	0
8	0	256	internal://	InTimedOutInterests	0	0	0	0
8	0	256	internal://	OutSatisfiedInterests	0	0	0	0
8	0	256	internal://	OutTimedOutInterests	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	InInterests	5.12e-05	2.1e-06	0	0
8	0	257	netdev://[00:00:00:00:00:01]	OutInterests	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	InData	0.0001024	0.0001062	0	0
8	0	257	netdev://[00:00:00:00:00:01]	OutData	5.12e-05	5.31e-05	0	0
8	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	5.12e-05	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
8	0	258	appFace://	InInterests	0	0	0	0
8	0	258	appFace://	OutInterests	5.12e-05	2.1e-06	0	0
8	0	258	appFace://	InData	5.12e-05	5.31e-05	0	0
8	0	258	appFace://	OutData	0	0	0	0
8	0	258	appFace://	InNacks	0	0	0	0
8	0	258	appFace://	OutNacks	0	0	0	0
8	0	258	appFace://	InSatisfiedInterests	0	0	0	0
8	0	258	appFace://	InTimedOutInterests	0	0	0	0
8	0	258	appFace://	OutSatisfiedInterests	5.12e-05	0	0	0
8	0	258	appFace://	OutTimedOutInterests	0	0	0	0
8	0	-1	all	SatisfiedInterests	7.168e-05	0	0	0
8	0	-1	all	TimedOutInterests	0	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	InInterests	5.12e-05	2.1e-06	0	0
8	1	257	netdev://[00:00:00:00:00:02]	OutInterests	5.12e-05	2.1e-06	0	0
8	1	257	netdev://[00:00:00:00:00:02]	InData	0.0001536	0.0001593	0	0
8	1	257	netdev://[00:00:00:00:00:02]	OutData	5.12e-05	5.31e-05	0	0
8	1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	5.12e-05	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	5.12e-05	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
8	1	-1	all	SatisfiedInterests	5.12e-05	0	0	0
8	1	-1	all	TimedOutInterests	0	0	0	0
8	2	257	netdev://[00:00:00:00:00:03]	InInterests	0.0001024	4.2e-06	0	0
8	2	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
8	2	257	netdev://[00:00:00:00:00:03]	InData	0.0001536	0.0001593	0	0
8	2	257	netdev://[00:00:00:00:00:03]	OutData	5.12e-05	5.31e-05	0	0
8	2	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
8	2	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
8	2	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	5.12e-05	0	0	0
8	2	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
8	2	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
8	2	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
8	2	-1	all	SatisfiedInterests	5.12e-05	0	0	0
8	2	-1	all	TimedOutInterests	0	0	0	0
8	3	257	netdev://[00:00:00:00:00:04]	InInterests	0.0001024	4.2e-06	0	0
8	3	257	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
8	3	257	netdev://[00:00:00:00:00:04]	InData	0.0001024	0.0001062	0	0
8	3	257	netdev://[00:00:00:00:00:04]	OutData	5.12e-05	5.31e-05	0	0
8	3	257	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
8	3	257	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
8	3	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	5.12e-05	0	0	0
8	3	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
8	3	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
8	3	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
8	3	-1	all	SatisfiedInterests	5.12e-05	0	0	0
8	3	-1	all	TimedOutInterests	0	0	0	0
8	4	1	internal://	InInterests	0	0	0	0
8	4	1	internal://	OutInterests	0	0	0	0
8	4	1	internal://	InData	0	0	0	0
8	4	1	internal://	OutData	0	0	0	0
8	4	1	internal://	InNacks	0	0	0	0
8	4	1	internal://	OutNacks	0	0	0	0
8	4	1	internal://	InSatisfiedInterests	0	0	0	0
8	4	1	internal://	InTimedOutInterests	0	0	0	0
8	4	1	internal://	OutSatisfiedInterests	6.144e-05	0	0	0
8	4	1	internal://	OutTimedOutInterests	0	0	0	0
8	4	2	internal://	InInterests	0	0	0	0
8	4	2	internal://	OutInterests	0	0	0	0
8	4	2	internal://	InData	0	0	0	0
8	4	2	internal://	OutData	0	0	0	0
8	4	2	internal://	InNacks	0	0	0	0
8	4	2	internal://	OutNacks	0	0	0	0
8	4	2	internal://	InSatisfiedInterests	1.024e-05	0	0	0
8	4	2	internal://	InTimedOutInterests	0	0	0	0
8	4	2	internal://	OutSatisfiedInterests	0	0	0	0
8	4	2	internal://	OutTimedOutInterests	0	0	0	0
8	4	256	internal://	InInterests	0	0	0	0
8	4	256	internal://	OutInterests	0	0	0	0
8	4	256	internal://	InData	0	0	0	0
8	4	256	internal://	OutData	0	0	0	0
8	4	256	internal://	InNacks	0	0	0	0
8	4	256	internal://	OutNacks	0	0	0	0
8	4	256	internal://	InSatisfiedInterests	5.12e-05	0	0	0
8	4	256	internal://	InTimedOutInterests	0	0	0	0
8	4	256	internal://	OutSatisfiedInterests	0	0	0	0
8	4	256	internal://	OutTimedOutInterests	0	0	0	0
8	4	257	netdev://[00:00:00:00:00:05]	InInterests	5.12e-05	2.1e-06	0	0
8	4	257	netdev://[00:00:00:00:00:05]	OutInterests	5.12e-05	2.1e-06	0	0
8	4	257	netdev://[00:00:00:00:00:05]	InData	0.0001536	0.0001593	0	0
8	4	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
8	4	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
8	4	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
8	4	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
8	4	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
8	4	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	5.12e-05	0	0	0
8	4	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
8	4	258	appFace://	InInterests	5.12e-05	2.1e-06	0	0
8	4	258	appFace://	OutInterests	0	0	0	0
8	4	258	appFace://	InData	0	0	0	0
8	4	258	appFace://	OutData	5.12e-05	5.31e-05	0	0
8	4	258	appFace://	InNacks	0	0	0	0
8	4	258	appFace://	OutNacks	0	0	0	0
8	4	258	appFace://	InSatisfiedInterests	5.12e-05	0	0	0
8	4	258	appFace://	InTimedOutInterests	0	0	0	0
8	4	258	appFace://	OutSatisfiedInterests	0	0	0	0
8	4	258	appFace://	OutTimedOutInterests	0	0	0	0
8	4	-1	all	SatisfiedInterests	0.00011264	0	0	0
8	4	-1	all	TimedOutInterests	0	0	0	0
9	0	1	internal://	InInterests	0	0	0	0
9	0	1	internal://	OutInterests	0	0	0	0
9	0	1	internal://	InData	0	0	0	0
9	0	1	internal://	OutData	0	0	0	0
9	0	1	internal://	InNacks	0	0	0	0
9	0	1	internal://	OutNacks	0	0	0	0
9	0	1	internal://	InSatisfiedInterests	0	0	0	0
9	0	1	internal://	InTimedOutInterests	0	0	0	0
9	0	1	internal://	OutSatisfiedInterests	4.096e-06	0	0	0
9	0	1	internal://	OutTimedOutInterests	0	0	0	0
9	0	2	internal://	InInterests	0	0	0	0
9	0	2	internal://	OutInterests	0	0	0	0
9	0	2	internal://	InData	0	0	0	0
9	0	2	internal://	OutData	0	0	0	0
9	0	2	internal://	InNacks	0	0	0	0
9	0	2	internal://	OutNacks	0	0	0	0
9	0	2	internal://	InSatisfiedInterests	2.048e-06	0	0	0
9	0	2	internal://	InTimedOutInterests	0	0	0	0
9	0	2	internal://	OutSatisfiedInterests	0	0	0	0
9	0	2	internal://	OutTimedOutInterests	0	0	0	0
9	0	256	internal://	InInterests	0	0	0	0
9	0	256	internal://	OutInterests	0	0	0	0
9	0	256	internal://	InData	0	0	0	0
9	0	256	internal://	OutData	0	0	0	0
9	0	256	internal://	InNacks	0	0	0	0
9	0	256	internal://	OutNacks	0	0	0	0
9	0	256	internal://	InSatisfiedInterests	2.048e-06	0	0	0
9	0	256	internal://	InTimedOutInterests	0	0	0	0
9	0	256	internal://	OutSatisfiedInterests	0	0	0	0
9	0	256	internal://	OutTimedOutInterests	0	0	0	0
9	0	257	netdev://[00:00:00:00:00:01]	InInterests	1.024e-05	4.2e-07	0	0
9	0	257	netdev://[00:00:00:00:00:01]	OutInterests	0	0	0	0
9	0	257	netdev://[00:00:00:00:00:01]	InData	2.048e-05	2.124e-05	0	0
9	0	257	netdev://[00:00:00:00:00:01]	OutData	1.024e-05	1.062e-05	0	0
9	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
9	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
9	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	1.024e-05	0	0	0
9	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
9	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
9	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
9	0	258	appFace://	InInterests	0	0	0	0
9	0	258	appFace://	OutInterests	1.024e-05	4.2e-07	0	0
9	0	258	appFace://	InData	1.024e-05	1.062e-05	0	0
9	0	258	appFace://	OutData	0	0	0	0
9	0	258	appFace://	InNacks	0	0	0	0
9	0	258	appFace://	OutNacks	0	0	0	0
9	0	258	appFace://	InSatisfiedInterests	0	0	0	0
9	0	258	appFace://	InTimedOutInterests	0	0	0	0
9	0	258	appFace://	OutSatisfiedInterests	1.024e-05	0	0	0
9	0	258	appFace://	OutTimedOutInterests	0	0	0	0
9	0	-1	all	SatisfiedInterests	1.4336e-05	0	0	0
9	0	-1	all	TimedOutInterests	0	0	0	0
9	1	257	netdev://[00:00:00:00:00:02]	InInterests	1.024e-05	4.2e-07	0	0
9	1	257	netdev://[00:00:00:00:00:02]	OutInterests	1.024e-05	4.2e-07	0	0
9	1	257	netdev://[00:00:00:00:00:02]	InData	3.072e-05	3.186e-05	0	0
9	1	257	netdev://[00:00:00:00:00:02]	OutData	1.024e-05	1.062e-05	0	0
9	1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
9	1	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
9	1	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	1.024e-05	0	0	0
9	1	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
9	1	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	1.024e-05	0	0	0
9	1	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
9	1	-1	all	SatisfiedInterests	1.024e-05	0	0	0
9	1	-1	all	TimedOutInterests	0	0	0	0
9	2	257	netdev://[00:00:00:00:00:03]	InInterests	2.048e-05	8.4e-07	0	0
9	2	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
9	2	257	netdev://[00:00:00:00:00:03]	InData	3.072e-05	3.186e-05	0	0
9	2	257	netdev://[00:00:00:00:00:03]	OutData	1.024e-05	1.062e-05	0	0
9	2	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
9	2	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
9	2	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	1.024e-05	0	0	0
9	2	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
9	2	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
9	2	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
9	2	-1	all	SatisfiedInterests	1.024e-05	0	0	0
9	2	-1	all	TimedOutInterests	0	0	0	0
9	3	257	netdev://[00:00:00:00:00:04]	InInterests	2.048e-05	8.4e-07	0	0
9	3	257	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
9	3	257	netdev://[00:00:00:00:00:04]	InData	2.048e-05	2.124e-05	0	0
9	3	257	netdev://[00:00:00:00:00:04]	OutData	1.024e-05	1.062e-05	0	0
9	3	257	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
9	3	257	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
9	3	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	1.024e-05	0	0	0
9	3	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
9	3	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
9	3	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
9	3	-1	all	SatisfiedInterests	1.024e-05	0	0	0
9	3	-1	all	TimedOutInterests	0	0	0	0
9	4	1	internal://	InInterests	0	0	0	0
9	4	1	internal://	OutInterests	0	0	0	0
9	4	1	internal://	InData	0	0	0	0
9	4	1	internal://	OutData	0	0	0	0
9	4	1	internal://	InNacks	0	0	0	0
9	4	1	internal://	OutNacks	0	0	0	0
9	4	1	internal://	InSatisfiedInterests	0	0	0	0
9	4	1	internal://	InTimedOutInterests	0	0	0	0
9	4	1	internal://	OutSatisfiedInterests	1.2288e-05	0	0	0
9	4	1	internal://	OutTimedOutInterests	0	0	0	0
9	4	2	internal://	InInterests	0	0	0	0
9	4	2	internal://	OutInterests	0	0	0	0
9	4	2	internal://	InData	0	0	0	0
9	4	2	internal://	OutData	0	0	0	0
9	4	2	internal://	InNacks	0	0	0	0
9	4	2	internal://	OutNacks	0	0	0	0
9	4	2	internal://	InSatisfiedInterests	2.048e-06	0	0	0
9	4	2	internal://	InTimedOutInterests	0	0	0	0
9	4	2	internal://	OutSatisfiedInterests	0	0	0	0
9	4	2	internal://	OutTimedOutInterests	0	0	0	0
9	4	256	internal://	InInterests	0	0	0	0
9	4	256	internal://	OutInterests	0	0	0	0
9	4	256	internal://	InData	0	0	0	0
9	4	256	internal://	OutData	0	0	0	0
9	4	256	internal://	InNacks	0	0	0	0
9	4	256	internal://	OutNacks	0	0	0	0
9	4	256	internal://	InSatisfiedInterests	1.024e-05	0	0	0
9	4	256	internal://	InTimedOutInterests	0	0	0	0
9	4	256	internal://	OutSatisfiedInterests	0	0	0	0
9	4	256	internal://	OutTimedOutInterests	0	0	0	0
9	4	257	netdev://[00:00:00:00:00:05]	InInterests	1.024e-05	4.2e-07	0	0
9	4	257	netdev://[00:00:00:00:00:05]	OutInterests	1.024e-05	4.2e-07	0	0
9	4	257	netdev://[00:00:00:00:00:05]	InData	3.072e-05	3.186e-05	0	0
9	4	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
9	4	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
9	4	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
9	4	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
9	4	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
9	4	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	1.024e-05	0	0	0
9	4	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
9	4	258	appFace://	InInterests	1.024e-05	4.2e-07	0	0
9	4	258	appFace://	OutInterests	0	0	0	0
9	4	258	appFace://	InData	0	0	0	0
9	4	258	appFace://	OutData	1.024e-05	1.062e-05	0	0
9	4	258	appFace://	InNacks	0	0	0	0
9	4	258	appFace://	OutNacks	0	0	0	0
9	4	258	appFace://	InSatisfiedInterests	1.024e-05	0	0	0
9	4	258	appFace://	InTimedOutInterests	0	0	0	0
9	4	258	appFace://	OutSatisfiedInterests	0	0	0	0
9	4	258	appFace://	OutTimedOutInterests	0	0	0	0
9	4	-1	all	SatisfiedInterests	2.2528e-05	0	0	0
9	4	-1	all	TimedOutInterests	0	0	0	0
